"iso3","total_area","protected_area","percent_protected"
"ABW",66.5257434761535,0.494249113192906,0.742944140669502
"AIA",24.3337905218337,11.061888498537,45.4589616385972
"ARE",126.761555170089,59.9976094380869,47.3310771215939
"ASM",45.1590904217466,12.8077880948817,28.3614837572416
"ATF",137.509204423328,43.6709723592565,31.7585812109082
"ATG",54.8946288086163,34.0320862195155,61.9952934524148
"AUS",31683.868469488,27425.2835412938,86.5591383441851
"BES",200.532585281889,197.646076492077,98.5605786781464
"BGD",4.53097443625609,0,0
"BHR",207.846294391492,0.0000125028931051369,0.00000601545153438572
"BHS",2226.52344364776,365.619343884382,16.4210866464258
"BLM",10.7130787461384,10.6083367822104,99.0222981982118
"BLZ",894.571592598028,368.999393410442,41.2487269284718
"BMU",528.915295492159,0.0782259351129308,0.0147898795477527
"BRA",697.508463347012,570.816769287793,81.836536656303
"BRB",31.2227004063655,0.284625165569483,0.911596889010456
"BRN",62.736094142188,0,0
"CCK",115.152796279885,7.11853317765398,6.18181529899805
"CHN",568.75681592756,0.00000313751090256278,0.000000551643657658142
"COK",253.267917975378,110.19062107485,43.5075322432122
"COL",934.807894159329,831.509304825238,88.9497521384341
"COM",218.976991976775,130.270773249896,59.4906213999475
"CPT",3.8410151537575,3.75888871633021,97.8618559380858
"CRI",69.8620497617106,24.5026517879331,35.0729070668669
"CUB",2649.28141294029,741.759521405158,27.9985175520452
"CUW",38.6732272155731,5.55119799671472,14.354111090267
"CXR",5.03441231725536,0.669976659443783,13.3079417660618
"CYM",136.703454098431,51.3959800696223,37.5966945448325
"DJI",247.190961159525,0,0
"DMA",16.3589633919245,0.727007963536417,4.44409554639202
"DOM",350.604976049933,229.38488679912,65.4254509971505
"DPT",1959.22408113993,1183.76610138555,60.4201486078509
"ECU",125.413568309819,125.413568309819,100
"EGY",2207.10880252002,1157.47481502015,52.4430337869421
"ERI",1583.18776808474,0,0
"FJI",3366.66410826214,1172.48940960823,34.8264445725612
"FSM",3171.83567924391,55.6613510936497,1.75486238010029
"GLP",113.331772065992,111.921964352986,98.7560348812109
"GRD",45.4431923245749,2.99456602496455,6.58969115456516
"GTM",7.06314739238198,5.08667552604251,72.0171227281593
"GUM",136.868368586213,9.50686020793446,6.94598781744526
"HND",717.914337311414,243.944372280304,33.979593330574
"HTI",325.602719796727,114.121495993399,35.0493067332622
"IDN",20103.4759073885,6788.41910558605,33.7673899621067
"IND",2036.5686996224,0,0
"IRN",117.604362425968,1.72289630901478,1.46499353720773
"ISR",0.793356959935676,0.605763184239616,76.3544299515227
"JAM",412.681124524885,72.331114739451,17.5271197156703
"JOR",2.86070435046009,0.319393218706919,11.1648454219168
"JPN",1038.59789808939,769.88472294648,74.1273137912914
"KEN",410.17083033528,124.792828045584,30.4245984395273
"KHM",47.4636924358226,8.03641425423907,16.9317089375324
"KIR",1960.04450246774,72.8100194054221,3.71471256462557
"KNA",41.8207486356309,41.1408408655975,98.3742333836316
"KWT",72.7455221277148,0,0
"LCA",29.4758166276421,3.74404106316117,12.7020774706885
"LKA",108.902758257978,0.989204930757828,0.908337811255904
"MAF",6.20538653993903,6.18148620206124,99.6148453005473
"MDG",2401.19262887085,818.073432929061,34.0694629449099
"MDV",2696.11221556477,119.539344364491,4.43376739567384
"MEX",1560.48415487727,1089.46073447273,69.815558912767
"MHL",1992.45189889416,358.465514295139,17.9911753199208
"MMR",605.711660810521,38.0741145358433,6.28584803615884
"MNP",81.4012004309254,11.153187890086,13.7015029643822
"MOZ",1675.05525056339,162.539866054386,9.70355252459389
"MSR",2.42337577584969,0,0
"MTQ",72.0061818384689,71.8421960475655,99.7722615104474
"MUS",2551.10918368508,1839.17136891162,72.0930088243002
"MYS",2148.12186462979,669.353382267632,31.1599352573505
"MYT",166.236988064711,165.091853878626,99.3111435671351
"NCL",4574.81550404733,3618.3734443886,79.0933195270373
"NIC",460.096382117654,280.52987262467,60.9719796824948
"NIU",15.3818564031818,0.379728862595909,2.46868032468019
"NRU",5.91543097709155,0,0
"OMN",266.191499792615,46.4368681546685,17.4449102209675
"PAN",630.693599060019,68.3134740214335,10.8314836432853
"PCN",39.4042857499816,35.3632698545728,89.7447299995518
"PHL",13485.4703070914,6299.95124492235,46.7165853430377
"PLW",506.399384829981,506.253254877644,99.9711433392861
"PNG",7255.24898314781,297.170348345126,4.09593590840757
"PRI",158.139999715516,33.6710879388224,21.2919489056498
"PYF",3000.33979819576,0.318502673071748,0.0106155533870956
"QAT",155.314399820548,0.567754192429643,0.365551547754512
"REU",12.1231525821093,10.1486278470807,83.7127783251484
"SAU",3419.26971724347,438.95143793615,12.8375786128396
"SDN",613.065587203154,121.622739084942,19.8384547467088
"SGP",3.85049928877091,0,0
"SLB",2804.80799679427,145.125246825435,5.17415976392341
"SOM",398.799681938048,0,0
"SXM",1.70293351871973,0.0192108490204567,1.12810328819527
"SYC",1493.61105483546,1402.49118103473,93.8993572988268
"TCA",191.625656606749,16.9497448753368,8.84523772832819
"THA",183.931960517407,116.01121873255,63.0728984817031
"TKL",96.5721017293588,0,0
"TLS",35.0497470582209,9.55487220220462,27.2608877500117
"TON",992.045050511086,164.60043727206,16.5920325077233
"TTO",32.025848022524,4.99522785364437,15.5974881605982
"TUV",885.565367715921,66.2450348595456,7.48053585591394
"TWN",375.201257705391,193.245426175168,51.5044718551836
"TZA",1814.32607411626,833.504853153585,45.9401904125517
"UMI",172.330311243945,172.330311243945,100
"USA",4089.96838696817,3573.66325856369,87.3763051555708
"VCT",38.7063756302732,18.7420668764878,48.421136237383
"VEN",344.413780196915,186.450531328625,54.1356188541653
"VGB",137.132429967879,0.576480826087225,0.420382564665599
"VIR",33.5206997104829,11.6844457275109,34.8574040173059
"VNM",478.142638619609,105.454052995411,22.0549360123698
"VUT",706.934537986607,2.40955292919088,0.34084526921735
"WLF",411.163036132112,0,0
"WSM",199.995942811373,20.0732116749996,10.0368094436454
"YEM",652.240702383273,1.65589449712139,0.253877823182575
"ZAF",1.39881332507099,1.39881332507099,100
