iso3,total_area,protected_area,percent_protected
ABW,66.52574334127935,0.49424907181423244,0.7429440799762548
AIA,24.333790339795488,11.06188840832678,45.45896160795043
ARE,126.75742600755113,59.99761087490683,47.332620079657254
ASM,45.15909042041572,12.807788083782356,28.3614837334991
ATF,104.55465683870096,16.63068479405613,15.906211446624225
ATG,54.89462880457145,34.032086159817034,61.995293348231826
AUS,31720.32718306621,27425.28354263905,86.45964899529771
BES,200.08751301122163,197.64607661457885,98.77981571168519
BGD,4.530974409911617,0.0,0.0
BHR,207.79037187877657,121.91995588592471,58.6744971788452
BHS,2226.5234433082846,359.05220190900764,16.12613615132249
BLM,10.713078657327012,10.608337523109416,99.0223059349428
BLZ,894.5724436780819,368.99983003928435,41.248736493840795
BMU,528.9152953987899,0.14305569664298126,0.02704699559409046
BRA,697.5084628464472,570.8167687036104,81.83653663127994
BRB,31.222700321200605,0.28462515641465885,0.9115968621759304
BRN,62.73609394858926,0.0,0.0
CCK,115.15279640568366,7.118533195607167,6.181815307835471
CHN,577.9761278820785,0.027174142170944552,0.00470160286213218
COK,253.26791817121992,110.19062096746211,43.50753216716874
COL,934.9776318818261,871.895745901538,93.2531128201085
COM,218.9769921105796,130.27077307749184,59.49062128486419
CRI,69.85698110100031,24.502651966384303,35.075452131202155
CUB,2649.281413026542,741.759521500818,27.998517554744446
CUW,38.67322699015488,5.416876376176303,14.006786600857716
CXR,5.034412331896763,0.6699767110851547,13.307942753126351
CYM,136.70345408134514,51.39597986935134,37.596694403031144
DJI,247.310877423655,0.0,0.0
DMA,16.358963340543166,0.7270079632900998,4.444095558844629
DOM,350.60497640508447,229.47147687546385,65.45014826325097
ECU,125.41356857400788,125.41356857400788,100.0
EGY,2207.801031141701,1158.296274357484,52.46379805151664
ERI,1583.1875828874865,0.0,0.0
FJI,3366.671287438954,1172.4901898517364,34.826393483269236
FSM,3172.7537503620806,55.66135121523336,1.754354595243365
GLP,113.33177213282377,111.9219640841469,98.75603458576064
GRD,45.77989009051002,2.9945660458761574,6.541225939939332
GTM,7.063370181810658,5.086827733490295,72.01700608287123
GUM,136.86836873582672,9.506860240741277,6.9459878338220875
HND,717.9162224370284,243.94614949883098,33.97975165831116
HTI,325.60271929185234,114.1214959255253,35.049306766763536
IDN,20103.48160222032,3200.0337434195003,15.917808699693461
IND,2035.405325283069,0.0,0.0
IRN,117.52499627483158,1.7228963459107516,1.4659828976992841
ISR,1.0414204882536482,0.7245948708765373,69.5775509555805
JAM,412.6811251059202,76.19439735648693,18.463262000880366
JOR,2.8607043246599693,0.319393215376903,11.164845406204883
JPN,1038.5806342238413,769.8847227849988,74.12854596122466
KEN,405.1927053571919,119.26470477698076,29.434070061020627
KHM,47.463692662868446,8.036414293092124,16.931708938396888
KIR,1960.0445008481547,72.81001928193325,3.714712561394741
KNA,41.820748548737484,0.0,0.0
KWT,72.74552158347085,0.0,0.0
LCA,29.475816406509892,3.7440410726046123,12.702077598019374
LKA,108.90397173338692,0.9892049363296586,0.9083276951104952
MAF,6.21013170981207,6.186231381239156,99.61513974759744
MDG,2401.192627532065,818.0734325077623,34.069462946359884
MDV,2696.112214723826,119.53934396904023,4.433767382389354
MEX,1560.5058869230957,1089.2487424143324,69.8010018124342
MHL,1991.5338335542233,358.4655151009012,17.999469005312346
MMR,606.8330996681176,38.033392091336246,6.267521022194908
MNP,81.4012004902518,11.153187829936623,13.701502880503924
MOZ,1675.0552502526766,156.92854977655563,9.368559619325003
MSR,2.423375783096336,0.0,0.0
MTQ,72.0061816608237,71.84219578645946,99.7722613939777
MUS,2551.1091848684737,1839.1713685240181,72.09300877566474
MYS,2147.975894874664,65.33882742271993,3.0418789884293607
MYT,3.990298610527118,3.411375194134078,85.49172698840792
NCL,4574.815510640366,3618.373448466278,79.09331950218451
NIC,460.0963814885015,280.5298721849184,60.97197967029203
NIU,15.381856342028044,0.37972877478953904,2.4686797636511613
NRU,5.9154310117242135,0.0,0.0
OMN,266.19150054595286,46.4346975898388,17.444094756820657
PAN,630.5289309805049,68.31347419822741,10.834312406886143
PCN,39.40428572947964,35.36326982700377,89.7447299762811
PHL,13441.321221752207,2127.530555986286,15.82828444381855
PLW,506.39938450148173,504.58819305135717,99.64233932631898
PNG,7292.80777959616,297.1703485691125,4.074841371803829
PRI,158.13999980324064,33.67108808197804,21.291948984363188
PYF,3004.1808256689533,4.077394182079282,0.13572399328430412
QAT,155.3617998002534,0.5677542091234108,0.36544003085273524
REU,12.123152691834154,10.148626729388782,83.71276834799448
SAU,3415.2468899222768,438.95154133863775,12.852703054467234
SDN,706.6933382796577,215.09290860873637,30.436526985290225
SGP,3.8504992524289867,0.0,0.0
SLB,2803.6837073085276,144.4684626172593,5.152808865018006
SOM,398.67982279353123,0.0,0.0
SXM,1.6981884431816758,0.014465755356661907,0.851834518998333
SYC,1493.6110553707329,1402.491181892665,93.89935732261631
TCA,191.62565700370033,16.94974468068311,8.845237608425165
THA,183.97268317946296,116.05194151871135,63.08107242503181
TKL,96.57210193165062,0.0,0.0
TLS,35.04405281104145,9.498752871723687,27.105177939724147
TON,992.0450510303411,164.60043729963246,16.592032501818128
TTO,32.02584825063897,4.995227869480552,15.597488098947975
TUV,885.565367119753,66.24503464187521,7.48053583637006
TWN,375.174086685729,193.21825567170865,51.5009598286998
TZA,1819.322314772502,684.2034546280224,37.60759976791572
UMI,171.3611773938962,171.3611773938962,100.0
USA,4090.79067790199,3574.485549800959,87.37884265528287
VCT,38.36967795943739,18.742066983015324,48.84603671375233
VEN,344.8588528440778,186.45053149296197,54.06575181564571
VGB,137.28867323009132,0.6172444815533248,0.4495960715701894
VIR,33.36445671750513,11.64368218997081,34.89846182288288
VNM,478.14661590094545,105.45405280026931,22.054752515934474
VUT,706.9345379253534,2.4094102003855227,0.3408250794276424
WLF,411.1630353998213,0.0,0.0
WSM,199.99594300787012,20.073211656277522,10.03680942442298
YEM,656.0890307547116,1.6557893697723065,0.2523726647079621
ZAF,1.398813345061877,1.398813345061877,100.0
xPI,0.9222265880019236,0.0,0.0
xSI,0.5639401017337319,0.0,0.0
xSK,0.14362494735942083,0.0,0.0
xSR,45.93171463977536,0.0,0.0
DPT,2011.3486326181699,1276.586116182672,63.469161709720176
